id,cap,url,background
270883,A woman in lingerie laying on a bed.,http://images.cocodataset.org/val2017/000000270883.jpg,[]
270883,A woman in lingerie is bound to a bed.,http://images.cocodataset.org/val2017/000000270883.jpg,['lingerie']
270883,Young woman erotically bound on top of bed.,http://images.cocodataset.org/val2017/000000270883.jpg,['top']
270883,A woman lays on a bed in her underwear.,http://images.cocodataset.org/val2017/000000270883.jpg,[]
379533,A zebra grazing on a dry grass field next to elephants.,http://images.cocodataset.org/val2017/000000379533.jpg,"['grazing', 'field', 'grass']"
379533,A zebra and elephants in a grassy area with sky in the background.,http://images.cocodataset.org/val2017/000000379533.jpg,"['sky', 'background', 'area']"
379533,A zebra and two elephants are on a grassy field.,http://images.cocodataset.org/val2017/000000379533.jpg,['field']
379533,A zebra grazing in a field with elephants,http://images.cocodataset.org/val2017/000000379533.jpg,"['grazing', 'field']"
379533,a pregnant zebra eating grass close to two elephants ,http://images.cocodataset.org/val2017/000000379533.jpg,['grass']
245915,A herd of elephants splashing and playing in a river.,http://images.cocodataset.org/val2017/000000245915.jpg,"['herd', 'river']"
245915,A herd of elephants cross a shallow river.,http://images.cocodataset.org/val2017/000000245915.jpg,"['herd', 'river']"
245915,A herd of elephants are walking through a river.,http://images.cocodataset.org/val2017/000000245915.jpg,"['herd', 'river']"
245915,Elephants line up in a river to take a drink,http://images.cocodataset.org/val2017/000000245915.jpg,"['drink', 'line', 'river']"
245915,A herd of elephants is moving across a stream.,http://images.cocodataset.org/val2017/000000245915.jpg,"['herd', 'stream']"
114884,"A woman with a cigarette standing, while a group of people with luggage walk towards a bus.",http://images.cocodataset.org/val2017/000000114884.jpg,"['cigarette', 'luggage', 'walk']"
114884,A crowd of people outside a terminal boarding buses.,http://images.cocodataset.org/val2017/000000114884.jpg,"['crowd', 'boarding']"
114884,A woman is having a smoke while waiting for the bus.,http://images.cocodataset.org/val2017/000000114884.jpg,['smoke']
114884,A group of people standing in a large building.,http://images.cocodataset.org/val2017/000000114884.jpg,['building']
114884,Buses lined up letting people aboard them. ,http://images.cocodataset.org/val2017/000000114884.jpg,[]
155571,An elephant walking across a green grass covered field.,http://images.cocodataset.org/val2017/000000155571.jpg,"['field', 'walking', 'grass']"
155571,A brown elephant is walking along the grass.,http://images.cocodataset.org/val2017/000000155571.jpg,['grass']
155571,An elephant walking alone in a grassy area.,http://images.cocodataset.org/val2017/000000155571.jpg,['area']
155571,An elephant walking on a grassy area during the day. ,http://images.cocodataset.org/val2017/000000155571.jpg,"['walking', 'area', 'day']"
155571,An elephant walking along a trail next to a grass field.,http://images.cocodataset.org/val2017/000000155571.jpg,"['trail', 'walking', 'field', 'grass']"
347456,A mother and baby elephant walking in green grass in front of a bond.,http://images.cocodataset.org/val2017/000000347456.jpg,"['bond', 'mother', 'front', 'grass']"
347456,A mother elephant and her baby are in a grassy enclosure.,http://images.cocodataset.org/val2017/000000347456.jpg,"['mother', 'enclosure']"
347456,A couple of elephants walking across a lush green field.,http://images.cocodataset.org/val2017/000000347456.jpg,"['field', 'couple']"
347456,Mother and child elephant in a fenced pastoral field.,http://images.cocodataset.org/val2017/000000347456.jpg,"['field', 'mother']"
347456,Two large brown elephants walking in a grassy field. ,http://images.cocodataset.org/val2017/000000347456.jpg,['field']
263860,Two elephants in a field rubbing their trunks on each other.,http://images.cocodataset.org/val2017/000000263860.jpg,"['field', 'trunk']"
263860,Two African elephants greeting each other with their trunks.,http://images.cocodataset.org/val2017/000000263860.jpg,['trunk']
263860,Two tusked elephants fighting on grass in the wild.,http://images.cocodataset.org/val2017/000000263860.jpg,"['wild', 'grass']"
263860,The elephants are touching each other with their trunks.,http://images.cocodataset.org/val2017/000000263860.jpg,['trunk']
263860,Two elephants standing in a field going nose to nose.,http://images.cocodataset.org/val2017/000000263860.jpg,['field']
346232,these people are walking together down a road,http://images.cocodataset.org/val2017/000000346232.jpg,['road']
346232,Three men who are walking in the sand.,http://images.cocodataset.org/val2017/000000346232.jpg,['sand']
346232,A group of people walking down a road.,http://images.cocodataset.org/val2017/000000346232.jpg,['road']
346232,Three young people walking behind a large crowd.,http://images.cocodataset.org/val2017/000000346232.jpg,['crowd']
346232,A group of people are walking and one is holding an umbrella.,http://images.cocodataset.org/val2017/000000346232.jpg,[]
85665,A decorated kite with tail flies in a gray sky. ,http://images.cocodataset.org/val2017/000000085665.jpg,"['tail', 'sky']"
85665,A painting of a blue fish flying through the canvas,http://images.cocodataset.org/val2017/000000085665.jpg,"['canvas', 'painting']"
85665,A blue kite is flying in the sky,http://images.cocodataset.org/val2017/000000085665.jpg,['sky']
85665,"A brightly colored kite shaped like a fish flies in a clear sky,",http://images.cocodataset.org/val2017/000000085665.jpg,['sky']
85665,A blue colorful kite flying through the gray sky.,http://images.cocodataset.org/val2017/000000085665.jpg,['sky']
377239,A woman holding a cigarette smiling at the camera on a sunny day.,http://images.cocodataset.org/val2017/000000377239.jpg,"['cigarette', 'camera', 'day']"
377239,a beautiful lady walking with a pink umbrella holding bottled water and a cigarette.,http://images.cocodataset.org/val2017/000000377239.jpg,"['cigarette', 'water']"
377239,A dark skinned woman posses beneath an umbrella. ,http://images.cocodataset.org/val2017/000000377239.jpg,['dark']
377239,A woman standing outside under a pink umbrella.,http://images.cocodataset.org/val2017/000000377239.jpg,['pink']
377239,A woman with an umbrella on the street.,http://images.cocodataset.org/val2017/000000377239.jpg,['street']
47819,A man standing behind a brown horse carrying lots of luggage.,http://images.cocodataset.org/val2017/000000047819.jpg,"['luggage', 'lot']"
47819,A trail guide stands next to the loaded pack horse.,http://images.cocodataset.org/val2017/000000047819.jpg,"['trail', 'guide', 'pack']"
47819,A man standing next to a donkey loaded with luggage ,http://images.cocodataset.org/val2017/000000047819.jpg,"['donkey', 'luggage']"
47819,a man standing next to a horse in the woods,http://images.cocodataset.org/val2017/000000047819.jpg,['wood']
47819,A man standing next to a donkey with a lot of baggage on it.,http://images.cocodataset.org/val2017/000000047819.jpg,"['donkey', 'lot']"
132622,The large bear is looking in the direction of the camera.,http://images.cocodataset.org/val2017/000000132622.jpg,"['camera', 'direction']"
132622,A white bear stalking in the tall grass,http://images.cocodataset.org/val2017/000000132622.jpg,"['stalking', 'grass']"
132622,A large brown bear walking across a grassy field.,http://images.cocodataset.org/val2017/000000132622.jpg,['field']
132622,A large grizzly bear walking through tall grass.,http://images.cocodataset.org/val2017/000000132622.jpg,"['grizzly', 'grass']"
132622,a big grizzly bear looks toward the camersa,http://images.cocodataset.org/val2017/000000132622.jpg,"['grizzly', 'camersa']"
222317,Large dog lying on couch with blanket in living room.,http://images.cocodataset.org/val2017/000000222317.jpg,"['room', 'blanket']"
222317,A dog laying on a couch in a living room.,http://images.cocodataset.org/val2017/000000222317.jpg,['room']
222317,a dog relaxing on the couch with a blanket,http://images.cocodataset.org/val2017/000000222317.jpg,['blanket']
222317,A dog curled up on a couch with blankets and pillows.,http://images.cocodataset.org/val2017/000000222317.jpg,"['blanket', 'pillow']"
222317,A dog lying on a couch with blankets and pillows.,http://images.cocodataset.org/val2017/000000222317.jpg,"['blanket', 'pillow']"
338901,a brown white and black dog is laying on a gray couch,http://images.cocodataset.org/val2017/000000338901.jpg,[]
338901,a dog laying on a couch and covered with blankets ,http://images.cocodataset.org/val2017/000000338901.jpg,['blanket']
338901,A dog sitting on a couch with several blankets.,http://images.cocodataset.org/val2017/000000338901.jpg,['blanket']
338901,A large brown dog laying on top of a blue couch.,http://images.cocodataset.org/val2017/000000338901.jpg,"['blue', 'top']"
338901,A dog looks up while laying on a blue couch.,http://images.cocodataset.org/val2017/000000338901.jpg,['blue']
298738,A panda bear sitting and eating a plant.,http://images.cocodataset.org/val2017/000000298738.jpg,"['panda', 'plant']"
298738,A panda sitting in a field and eating.,http://images.cocodataset.org/val2017/000000298738.jpg,"['field', 'panda', 'eating']"
298738,A panda bear sits on the ground by a tree.,http://images.cocodataset.org/val2017/000000298738.jpg,"['sits', 'ground', 'panda', 'tree']"
298738,A reclined panda bear is sitting by a bush.,http://images.cocodataset.org/val2017/000000298738.jpg,"['panda', 'bush']"
298738,A large panda sitting and eating a bamboo plant.,http://images.cocodataset.org/val2017/000000298738.jpg,"['plant', 'panda', 'bamboo']"
273642,a dog is laying with a remote controller,http://images.cocodataset.org/val2017/000000273642.jpg,[]
273642,A dog is laying down with the remote control.,http://images.cocodataset.org/val2017/000000273642.jpg,['control']
273642,A dog lies down holding a remote control in its paws.,http://images.cocodataset.org/val2017/000000273642.jpg,"['paw', 'control']"
273642,The cog is getting cozy with the remote control.,http://images.cocodataset.org/val2017/000000273642.jpg,"['cog', 'control', 'cozy']"
273642,A dog laying on its side with a remote control under its paw.,http://images.cocodataset.org/val2017/000000273642.jpg,"['side', 'control', 'paw']"
170278,Dog smiles while sleeping in a bed room.,http://images.cocodataset.org/val2017/000000170278.jpg,"['room', 'smile']"
170278,A large boxer dog takes a nap on the bed.,http://images.cocodataset.org/val2017/000000170278.jpg,"['boxer', 'nap']"
170278,A dog sleeps on a bed with some blankets.,http://images.cocodataset.org/val2017/000000170278.jpg,"['blanket', 'sleep']"
170278,A dog sleeping on a bed on top of fluffy blankets.,http://images.cocodataset.org/val2017/000000170278.jpg,"['top', 'blanket']"
170278,A large dog sleeps on a duvet comforter. ,http://images.cocodataset.org/val2017/000000170278.jpg,"['duvet', 'sleep']"
20247,Bears lope over the ground in a dry landscape.,http://images.cocodataset.org/val2017/000000020247.jpg,"['landscape', 'ground']"
20247,"Two bears, one running on some rocky soil.",http://images.cocodataset.org/val2017/000000020247.jpg,"['soil', 'running']"
20247,there are two brown bears together in the wild,http://images.cocodataset.org/val2017/000000020247.jpg,['wild']
20247,The two bears are wondering about the point of the camera.,http://images.cocodataset.org/val2017/000000020247.jpg,"['camera', 'point']"
20247,A bear that is running on some dirt.,http://images.cocodataset.org/val2017/000000020247.jpg,['dirt']
325991,A young man in a red shirt is throwing a frisbee.,http://images.cocodataset.org/val2017/000000325991.jpg,['shirt']
325991,A man gets ready to throw a frisbee in a park.,http://images.cocodataset.org/val2017/000000325991.jpg,['park']
325991,A man holding a frisbee with one hand in the grass.,http://images.cocodataset.org/val2017/000000325991.jpg,"['hand', 'grass']"
325991,A man in a red shirt tossing a white frisbee.,http://images.cocodataset.org/val2017/000000325991.jpg,['shirt']
325991,a man is about to throw a Frisbee in a grassy field,http://images.cocodataset.org/val2017/000000325991.jpg,['field']
102805,A man in holds a Frisbee in the parking lot by the river.,http://images.cocodataset.org/val2017/000000102805.jpg,"['parking', 'river', 'lot']"
102805,The man found the frisbee by the parked cars.,http://images.cocodataset.org/val2017/000000102805.jpg,[]
102805,A man holding a frisbee in a parking lot near water. ,http://images.cocodataset.org/val2017/000000102805.jpg,"['parking', 'water', 'lot']"
102805,A man holding a white object in his hand.,http://images.cocodataset.org/val2017/000000102805.jpg,"['hand', 'object']"
102805,A man wearing a hat and holding an object in his hand.,http://images.cocodataset.org/val2017/000000102805.jpg,"['hat', 'object', 'hand']"
34452,A man bending over in the woods with a frisbee in each hand.,http://images.cocodataset.org/val2017/000000034452.jpg,"['wood', 'hand', 'bending']"
34452,A man standing in a wooden area with a frisbee in his hand. ,http://images.cocodataset.org/val2017/000000034452.jpg,"['hand', 'area']"
34452,Man standing in wooded area playing with flying discs.,http://images.cocodataset.org/val2017/000000034452.jpg,['area']
34452,a person with a frisbe near many trees ,http://images.cocodataset.org/val2017/000000034452.jpg,"['tree', 'frisbe']"
34452,The man in the green hat and shirt is holding two Frisbees. ,http://images.cocodataset.org/val2017/000000034452.jpg,"['shirt', 'hat']"
356968,A brown horse with blonde hair standing in an open field.,http://images.cocodataset.org/val2017/000000356968.jpg,"['field', 'hair']"
356968,A brown horse walking outside in the grass,http://images.cocodataset.org/val2017/000000356968.jpg,['grass']
356968,A lone horse walking through a grassy field.,http://images.cocodataset.org/val2017/000000356968.jpg,['field']
356968,A brown horse with a white mane is on the grass.,http://images.cocodataset.org/val2017/000000356968.jpg,"['mane', 'grass']"
356968,A single horse trotting around in a field.,http://images.cocodataset.org/val2017/000000356968.jpg,['field']
15956,A woman exercising a brown horse in a riding ring.,http://images.cocodataset.org/val2017/000000015956.jpg,"['riding', 'ring']"
15956,A woman is in a barn with a brown horse.,http://images.cocodataset.org/val2017/000000015956.jpg,['barn']
15956,A woman training her beautiful brown horse. ,http://images.cocodataset.org/val2017/000000015956.jpg,[]
15956,A woman with a brown horse in a dirt area of building.,http://images.cocodataset.org/val2017/000000015956.jpg,"['building', 'area']"
15956,A woman and a horse in a barn with dirt floor.,http://images.cocodataset.org/val2017/000000015956.jpg,"['barn', 'dirt', 'floor']"
98633,A white piece of cake sitting on top of a plate.,http://images.cocodataset.org/val2017/000000098633.jpg,"['top', 'plate']"
98633,"A cake with white icing, mint leaves and strawberries.",http://images.cocodataset.org/val2017/000000098633.jpg,"['strawberry', 'leaf', 'mint']"
98633,a white square cake with five strawberries on the top,http://images.cocodataset.org/val2017/000000098633.jpg,['strawberry']
98633,The cake is topped with five whole strawberries.,http://images.cocodataset.org/val2017/000000098633.jpg,['strawberry']
98633,"A square, white cake sits on a round plate and is decorated with strawberries.",http://images.cocodataset.org/val2017/000000098633.jpg,"['sits', 'round', 'plate', 'strawberry']"
196442,a man holding onto a some wires while skiin ,http://images.cocodataset.org/val2017/000000196442.jpg,"['wire', 'skiin']"
196442,A snow skier is being pulled by a rope overhead.,http://images.cocodataset.org/val2017/000000196442.jpg,"['rope', 'skier', 'overhead']"
196442,A skier is para-sailing in the snow with other skiers.,http://images.cocodataset.org/val2017/000000196442.jpg,"['skier', 'snow']"
196442,a person is skiing with a bunch of flags around ,http://images.cocodataset.org/val2017/000000196442.jpg,"['flag', 'bunch']"
196442,The skier is making a high jump in the snow.,http://images.cocodataset.org/val2017/000000196442.jpg,"['jump', 'skier', 'snow']"
378515,A man kneeling down over piles of bananas.,http://images.cocodataset.org/val2017/000000378515.jpg,['pile']
378515,People are crouched around in an open market.,http://images.cocodataset.org/val2017/000000378515.jpg,['market']
378515,a farmer's market filled with green bananas and people,http://images.cocodataset.org/val2017/000000378515.jpg,"['market', 'farmer']"
378515,An outdoor market place with a person shopping for bananas.,http://images.cocodataset.org/val2017/000000378515.jpg,"['place', 'shopping', 'market']"
378515,Vendors selling produce at an outside market. ,http://images.cocodataset.org/val2017/000000378515.jpg,"['produce', 'vendor', 'market']"
535253,A variety of items is shown in a shopping cart.,http://images.cocodataset.org/val2017/000000535253.jpg,"['item', 'variety', 'cart', 'shopping']"
535253,A cart full of many types of different food.,http://images.cocodataset.org/val2017/000000535253.jpg,"['type', 'food']"
535253,A view from above looking into a shopping cart full of groceries,http://images.cocodataset.org/val2017/000000535253.jpg,"['view', 'cart', 'shopping', 'grocery']"
535253,A shopping cart filled with lots of groceries.,http://images.cocodataset.org/val2017/000000535253.jpg,"['cart', 'grocery', 'shopping', 'lot']"
535253,A shopping cart full of food that includes bananas and milk.,http://images.cocodataset.org/val2017/000000535253.jpg,"['cart', 'milk', 'food', 'shopping']"
84031,Baseball game in large stadium with ball flying toward batter,http://images.cocodataset.org/val2017/000000084031.jpg,"['game', 'ball', 'batter', 'baseball', 'stadium']"
84031,A group of baseball players are playing ball while a crowd looks on. ,http://images.cocodataset.org/val2017/000000084031.jpg,"['baseball', 'ball', 'look']"
84031,People stand near a fence watching the baseball game.,http://images.cocodataset.org/val2017/000000084031.jpg,"['fence', 'baseball', 'game']"
84031,A batter swinging a bat at a baseball with the catcher and umpire behind him.,http://images.cocodataset.org/val2017/000000084031.jpg,"['batter', 'baseball', 'catcher', 'umpire', 'bat']"
84031,a baseball game featuring a batter a catcher and an umpire ,http://images.cocodataset.org/val2017/000000084031.jpg,"['game', 'batter', 'baseball', 'catcher', 'umpire']"
190853,A half eaten banana being held by a human hand.,http://images.cocodataset.org/val2017/000000190853.jpg,"['hand', 'half']"
190853,A opened peeld banana half way eatened. ,http://images.cocodataset.org/val2017/000000190853.jpg,"['way', 'peeld']"
190853,A partially eaten and peeled banana being held by someone.,http://images.cocodataset.org/val2017/000000190853.jpg,[]
190853,A woman's hand holding a half peeled banana with a large bite out of it,http://images.cocodataset.org/val2017/000000190853.jpg,"['hand', 'half', 'bite']"
190853,Someone holding a half eaten banana in their hand.,http://images.cocodataset.org/val2017/000000190853.jpg,"['hand', 'half']"
410934,A broccoli plant has very large leaves. ,http://images.cocodataset.org/val2017/000000410934.jpg,"['leaf', 'plant']"
410934,A broccoli plant growing in a garden is dwarfed by it's leaves.,http://images.cocodataset.org/val2017/000000410934.jpg,"['garden', 'plant']"
410934,Several green leaves grouped together as a plant. ,http://images.cocodataset.org/val2017/000000410934.jpg,"['leaf', 'plant']"
410934,A bunch of green leaves on a broccoli plant.,http://images.cocodataset.org/val2017/000000410934.jpg,"['leaf', 'bunch', 'plant']"
410934,A small broccoli plant is shown growing among pine needles.,http://images.cocodataset.org/val2017/000000410934.jpg,"['needle', 'plant']"
236308,A couple of people riding skis down a snow covered slope.,http://images.cocodataset.org/val2017/000000236308.jpg,"['couple', 'snow', 'slope']"
236308,The people are skiing down the snow covered hill. ,http://images.cocodataset.org/val2017/000000236308.jpg,"['hill', 'snow']"
236308,Two people dressed in red skiing across a snowy landscape.,http://images.cocodataset.org/val2017/000000236308.jpg,"['landscape', 'skiing', 'snowy']"
236308,A couple of men in skies on a snowy slope,http://images.cocodataset.org/val2017/000000236308.jpg,"['couple', 'sky', 'snowy', 'slope']"
236308,Multiple skiers travelling across a vast expanse of snow covered land towards a mountain.,http://images.cocodataset.org/val2017/000000236308.jpg,"['expanse', 'skier', 'snow', 'mountain']"
362520,Small child and protective gear jumping on a skateboard. ,http://images.cocodataset.org/val2017/000000362520.jpg,['gear']
362520,a person holding onto a skateboard during a jump,http://images.cocodataset.org/val2017/000000362520.jpg,['jump']
362520,A skateboarder performing a trick wearing safety equipment.,http://images.cocodataset.org/val2017/000000362520.jpg,"['equipment', 'safety', 'skateboarder', 'trick']"
362520,View of the bottom of a skateboard while the young rider is in mid air.,http://images.cocodataset.org/val2017/000000362520.jpg,"['bottom', 'mid', 'view', 'air', 'rider']"
362520,A man flying through the air on top of a skateboard.,http://images.cocodataset.org/val2017/000000362520.jpg,"['air', 'top']"
463527,"A blue and black ray holding sandwich, coffee and liquor bottles.",http://images.cocodataset.org/val2017/000000463527.jpg,"['liquor', 'ray', 'blue', 'coffee']"
463527,A plate with a sandwich on it and a side salad and drink.,http://images.cocodataset.org/val2017/000000463527.jpg,"['plate', 'side', 'salad']"
463527,A tray filled with a cut in half sandwich and a cup of coffee.,http://images.cocodataset.org/val2017/000000463527.jpg,"['tray', 'cut', 'half', 'coffee']"
463527,An airplane meal including a sandwich and coffee.,http://images.cocodataset.org/val2017/000000463527.jpg,"['airplane', 'coffee']"
463527,"A sandwhich, a salad and a drink on a tray.",http://images.cocodataset.org/val2017/000000463527.jpg,"['tray', 'sandwhich', 'drink', 'salad']"
295138,Young skateboarder showing off learned skills next to building.,http://images.cocodataset.org/val2017/000000295138.jpg,"['skateboarder', 'skill']"
295138,A young man on a skate board riding a ramp.,http://images.cocodataset.org/val2017/000000295138.jpg,['ramp']
295138,a young man is doing tricks on his skateboard ,http://images.cocodataset.org/val2017/000000295138.jpg,['trick']
295138,A skateboarder doing a stunt at a skatepark.,http://images.cocodataset.org/val2017/000000295138.jpg,"['skatepark', 'stunt', 'skateboarder']"
295138,a person riding a skate board on a ledge,http://images.cocodataset.org/val2017/000000295138.jpg,['ledge']
438907,A man is doing a trick on a skateboard.,http://images.cocodataset.org/val2017/000000438907.jpg,['trick']
438907,a teenager attempting a jump on his skateboard,http://images.cocodataset.org/val2017/000000438907.jpg,"['jump', 'teenager']"
438907,One person on a skateboard does a jump while another watches.,http://images.cocodataset.org/val2017/000000438907.jpg,"['watch', 'jump']"
438907,A man riding a skateboard in the air above a skateboard ramp.,http://images.cocodataset.org/val2017/000000438907.jpg,"['air', 'ramp']"
438907,A skateboarder attempts a trick above ground while his friend watches.,http://images.cocodataset.org/val2017/000000438907.jpg,"['watch', 'ground', 'skateboarder']"
245320,A man performing on a skateboard ramp jump.,http://images.cocodataset.org/val2017/000000245320.jpg,"['ramp', 'jump']"
245320,A man riding a skateboard down a cement ramp.,http://images.cocodataset.org/val2017/000000245320.jpg,"['ramp', 'cement']"
245320,The skateboarder is jumping near a metal fence. ,http://images.cocodataset.org/val2017/000000245320.jpg,"['fence', 'skateboarder', 'metal']"
245320,A person riding a skateboard on the side of the road.,http://images.cocodataset.org/val2017/000000245320.jpg,"['road', 'side']"
245320,a guy riding his skate board on the sidewalk,http://images.cocodataset.org/val2017/000000245320.jpg,['sidewalk']
416885,Three pastry desserts and two glasses of wine are on a table. ,http://images.cocodataset.org/val2017/000000416885.jpg,"['pastry', 'table', 'glass', 'dessert', 'wine']"
416885,"Two plates, one paired up with red wine and one paired with white wine.",http://images.cocodataset.org/val2017/000000416885.jpg,['wine']
416885,a grilled panini sits next to a glass of wine on a table,http://images.cocodataset.org/val2017/000000416885.jpg,"['table', 'glass', 'panini', 'sits', 'wine']"
416885,Several desserts on white plates near a glass of wine.,http://images.cocodataset.org/val2017/000000416885.jpg,"['plate', 'dessert', 'wine', 'glass']"
416885,multiple plates of food on a wooden table,http://images.cocodataset.org/val2017/000000416885.jpg,"['plate', 'food', 'table', 'wooden']"
187585,a young man is on his skateboard doing a trick ,http://images.cocodataset.org/val2017/000000187585.jpg,['trick']
187585,Grabbing the front of the skateboard maintains control over it.,http://images.cocodataset.org/val2017/000000187585.jpg,"['front', 'control']"
187585,A man is doing tricks on a skateboard.,http://images.cocodataset.org/val2017/000000187585.jpg,['trick']
187585,A man who is riding on a skateboard.,http://images.cocodataset.org/val2017/000000187585.jpg,[]
187585,a boy is riding a bowl on a skateboard,http://images.cocodataset.org/val2017/000000187585.jpg,['bowl']
34417,People working behind glass in a doughnut making factory.,http://images.cocodataset.org/val2017/000000034417.jpg,"['factory', 'glass', 'making']"
34417,View through window of donut being made in kitchen assembly line.,http://images.cocodataset.org/val2017/000000034417.jpg,"['assembly', 'line', 'window', 'kitchen', 'view']"
34417,A picture of a factory making doughnuts full of joy. ,http://images.cocodataset.org/val2017/000000034417.jpg,"['joy', 'factory', 'picture', 'making']"
34417,an image of a conveyer belt with donuts,http://images.cocodataset.org/val2017/000000034417.jpg,"['conveyer', 'belt']"
34417,Donuts traveling down an assembly line in a factory while people work behind it.,http://images.cocodataset.org/val2017/000000034417.jpg,"['line', 'factory', 'assembly']"
553221,A group of men kitboarding over the top of  a large body of water.,http://images.cocodataset.org/val2017/000000553221.jpg,"['body', 'top', 'water']"
553221,Man parasailing in the ocean by many other parasailers.,http://images.cocodataset.org/val2017/000000553221.jpg,"['parasailers', 'ocean']"
553221,A group of people enjoying the water with sails.,http://images.cocodataset.org/val2017/000000553221.jpg,"['water', 'sail']"
553221,A group of people windsurfing at the beach.,http://images.cocodataset.org/val2017/000000553221.jpg,['beach']
553221,A man is suspended from cables and has skis on his feet.,http://images.cocodataset.org/val2017/000000553221.jpg,"['cable', 'foot']"
344795,there is a round pan covered with aluminum in the stove,http://images.cocodataset.org/val2017/000000344795.jpg,"['round', 'stove', 'pan', 'aluminum']"
344795,The oven contains a dish that is covered with tin foil.,http://images.cocodataset.org/val2017/000000344795.jpg,"['foil', 'tin']"
344795,A casserole covered in foil is inside an oven.,http://images.cocodataset.org/val2017/000000344795.jpg,"['foil', 'casserole']"
344795,A dish covered in aluminum foil is baking in an oven. ,http://images.cocodataset.org/val2017/000000344795.jpg,"['foil', 'aluminum']"
344795,a pot of food cooking in an oven,http://images.cocodataset.org/val2017/000000344795.jpg,"['pot', 'food', 'cooking']"
300276,People are at an outdoor lunch table in a park.,http://images.cocodataset.org/val2017/000000300276.jpg,"['table', 'park', 'lunch']"
300276,Two women are selling cakes and other items inside of an outdoor stand.,http://images.cocodataset.org/val2017/000000300276.jpg,"['item', 'stand']"
300276,A couple of people standing in front of a table filled with cup cakes.,http://images.cocodataset.org/val2017/000000300276.jpg,"['front', 'couple', 'cup', 'table']"
300276,Women serving baked goods under a canopy ,http://images.cocodataset.org/val2017/000000300276.jpg,"['good', 'canopy']"
300276,"Two women standing behind table with cupcakes, cake and a warmer",http://images.cocodataset.org/val2017/000000300276.jpg,['warmer']
189451,A piece of cake left on a plate,http://images.cocodataset.org/val2017/000000189451.jpg,['plate']
189451,A part of a cake on a plate with a knife and cake server next to it.,http://images.cocodataset.org/val2017/000000189451.jpg,"['server', 'plate', 'part']"
189451,A piece of cake and a knife on a plate.,http://images.cocodataset.org/val2017/000000189451.jpg,['plate']
189451,A wedge of chocolate cake leftover on a platter.,http://images.cocodataset.org/val2017/000000189451.jpg,"['leftover', 'chocolate', 'wedge', 'platter']"
189451,A mostly eaten chocolate cake with one slice left. ,http://images.cocodataset.org/val2017/000000189451.jpg,"['chocolate', 'slice']"
25228,A woman sitting on a surfboard in the ocean.,http://images.cocodataset.org/val2017/000000025228.jpg,['ocean']
25228,A women sits on top of an object in a body of water. ,http://images.cocodataset.org/val2017/000000025228.jpg,"['body', 'water', 'top', 'object']"
25228,A woman looks to her right while straddling a surfboard in the ocean.,http://images.cocodataset.org/val2017/000000025228.jpg,"['right', 'ocean']"
25228,a girl in all black surf boarding in a red surfboard,http://images.cocodataset.org/val2017/000000025228.jpg,['boarding']
25228,girl sitting on surfboard at sunset on the ocean,http://images.cocodataset.org/val2017/000000025228.jpg,"['sunset', 'ocean']"
193674,A person on a surfboard in the water.,http://images.cocodataset.org/val2017/000000193674.jpg,['water']
193674,Person prepares surfboard while dog stands on it with face in person's,http://images.cocodataset.org/val2017/000000193674.jpg,['prepares']
193674,A woman that is next to a surfboard with a dog.,http://images.cocodataset.org/val2017/000000193674.jpg,[]
193674,Woman with surfboard getting kisses from dog at waters edge.,http://images.cocodataset.org/val2017/000000193674.jpg,"['water', 'kiss']"
193674,A woman bending over to kiss a dog on a surfboard.,http://images.cocodataset.org/val2017/000000193674.jpg,[]
27972,A man in a red shirt rides a yellow surfboard on light blue water.,http://images.cocodataset.org/val2017/000000027972.jpg,"['shirt', 'water']"
27972,a surfer in a red top is surfing on a white and green board,http://images.cocodataset.org/val2017/000000027972.jpg,"['surfer', 'top']"
27972,a man riding a surfboard in the ocean ,http://images.cocodataset.org/val2017/000000027972.jpg,['ocean']
27972,Male surfer in the water doing tricks on his surfboard. ,http://images.cocodataset.org/val2017/000000027972.jpg,"['surfer', 'water', 'trick']"
27972,A man is surfing in the crystal blue water,http://images.cocodataset.org/val2017/000000027972.jpg,['water']
265777,A woman sitting at a table with a pizza on a plate.,http://images.cocodataset.org/val2017/000000265777.jpg,"['plate', 'table']"
265777,A woman sitting by a wooden table with green glasses and food.,http://images.cocodataset.org/val2017/000000265777.jpg,"['table', 'food', 'glass']"
265777,A woman sitting at a table with wine glasses and fruit topped pizza.,http://images.cocodataset.org/val2017/000000265777.jpg,"['fruit', 'table', 'wine', 'glass']"
265777,A person waiting for her meal to be served.,http://images.cocodataset.org/val2017/000000265777.jpg,['meal']
265777,a woman in a red top some glasses and a pizza,http://images.cocodataset.org/val2017/000000265777.jpg,['glass']
441491,Three women are taking a bite out of the same piece of pizza.,http://images.cocodataset.org/val2017/000000441491.jpg,['bite']
441491,Three beautiful young ladies eating one slice of pizza.,http://images.cocodataset.org/val2017/000000441491.jpg,['slice']
441491,Two girls that appear to be sharing food while another looks on.,http://images.cocodataset.org/val2017/000000441491.jpg,['food']
441491,Three women simultaneously take a bite of pizza.,http://images.cocodataset.org/val2017/000000441491.jpg,['bite']
441491,Three girls share a bite of pizza clowning for the camera.,http://images.cocodataset.org/val2017/000000441491.jpg,"['share', 'camera', 'bite']"
372349,A man and woman bathe in a shallow river.,http://images.cocodataset.org/val2017/000000372349.jpg,"['river', 'bathe']"
